Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;15x15;7;0,8;sigmoid;10;95,781 ± 1,173
MTCD-BSIF;17x17;6;0,4;sigmoid;100;95,729 ± 0,983
MTCD-BSIF;17x17;10;0,6;sigmoid;1;95,729 ± 0,667
MTCD-BSIF;7x7;11;0,6;linear;1;95,729 ± 2,158
MTCD-BSIF;7x7;11;N/A;linear;1;95,729 ± 2,158
MTCD-BSIF;7x7;11;0,8;linear;1;95,729 ± 2,158
MTCD-BSIF;9x9;6;0,2;rbf;100;95,729 ± 1,362
MTCD-BSIF;9x9;6;0,2;rbf;10;95,729 ± 1,362
MTCD-BSIF;5x5;8;0,4;linear;10;95,729 ± 1,795
MTCD-BSIF;5x5;8;0,4;linear;100;95,729 ± 1,795
MTCD-BSIF;7x7;10;0,4;linear;10;95,729 ± 1,721
MTCD-BSIF;7x7;10;0,4;linear;100;95,729 ± 1,721
MTCD-BSIF;7x7;12;N/A;rbf;10;95,729 ± 1,708
MTCD-BSIF;7x7;10;N/A;poly;1;95,729 ± 1,59
MTCD-BSIF;5x5;8;0,8;linear;10;95,729 ± 1,63
MTCD-BSIF;5x5;8;0,8;linear;100;95,729 ± 1,63
MTCD-BSIF;5x5;8;N/A;linear;100;95,729 ± 1,63
MTCD-BSIF;5x5;8;N/A;linear;10;95,729 ± 1,63
MTCD-BSIF;15x15;5;0,4;sigmoid;1;95,677 ± 0,697
MTCD-BSIF;7x7;11;N/A;linear;10;95,677 ± 2,096
MTCD-BSIF;7x7;11;N/A;linear;100;95,677 ± 2,096
MTCD-BSIF;7x7;11;0,8;linear;10;95,677 ± 2,096
MTCD-BSIF;7x7;11;0,8;linear;100;95,677 ± 2,096
MTCD-BSIF;5x5;7;0,2;linear;100;95,677 ± 1,469
MTCD-BSIF;7x7;12;0,6;linear;1;95,677 ± 1,562
MTCD-BSIF;7x7;10;N/A;rbf;10;95,677 ± 1,842
MTCD-BSIF;5x5;8;0,2;linear;100;95,677 ± 1,526
MTCD-BSIF;7x7;8;N/A;poly;1;95,677 ± 0,742
MTCD-BSIF;17x17;11;0,4;poly;100;95,677 ± 1,649
MTCD-BSIF;7x7;7;0,2;linear;1;95,677 ± 0,992
MTCD-BSIF;15x15;10;0,4;poly;100;95,677 ± 2,382
MTCD-BSIF;17x17;5;0,4;sigmoid;100;95,625 ± 0,966
MTCD-BSIF;5x5;7;0,2;linear;10;95,625 ± 1,451
MTCD-BSIF;17x17;5;0,2;sigmoid;10;95,625 ± 0,765
MTCD-BSIF;5x5;7;N/A;poly;1;95,625 ± 1,875
MTCD-BSIF;7x7;11;0,4;linear;1;95,625 ± 2,014
MTCD-BSIF;7x7;11;0,4;linear;100;95,625 ± 1,993
MTCD-BSIF;7x7;11;0,4;linear;10;95,625 ± 1,993
MTCD-BSIF;5x5;8;0,6;linear;10;95,625 ± 1,731
MTCD-BSIF;5x5;8;0,6;linear;100;95,625 ± 1,731
MTCD-BSIF;7x7;12;0,4;linear;1;95,625 ± 1,421
MTCD-BSIF;7x7;10;0,4;linear;1;95,625 ± 1,517
MTCD-BSIF;5x5;8;0,2;linear;10;95,625 ± 1,488
MTCD-BSIF;17x17;6;0,2;poly;100;95,625 ± 1,132
MTCD-BSIF;15x15;7;0,6;sigmoid;10;95,625 ± 1,093
MTCD-BSIF;15x15;10;0,6;poly;100;95,625 ± 2,412
MTCD-BSIF;17x17;12;0,8;sigmoid;10;95,625 ± 0,82
MTCD-BSIF;11x11;10;N/A;rbf;1;95,573 ± 1,928
MTCD-BSIF;9x9;9;0,2;rbf;1;95,573 ± 1,096
MTCD-BSIF;7x7;11;0,6;linear;10;95,573 ± 2,075
MTCD-BSIF;7x7;11;0,6;linear;100;95,573 ± 2,075
MTCD-BSIF;7x7;12;N/A;poly;10;95,573 ± 1,562
MTCD-BSIF;7x7;12;N/A;poly;100;95,573 ± 1,562
MTCD-BSIF;5x5;7;0,8;rbf;100;95,573 ± 1,714
MTCD-BSIF;5x5;7;0,8;rbf;10;95,573 ± 1,714
MTCD-BSIF;17x17;7;0,2;sigmoid;100;95,573 ± 0,742
MTCD-BSIF;17x17;9;0,8;sigmoid;10;95,573 ± 0,888
MTCD-BSIF;17x17;11;0,6;poly;100;95,573 ± 2
MTCD-BSIF;17x17;9;0,4;poly;100;95,573 ± 1,894
MTCD-BSIF;15x15;9;0,2;poly;100;95,573 ± 1,962
MTCD-BSIF;15x15;6;0,4;sigmoid;1;95,521 ± 0,521
MTCD-BSIF;5x5;6;0,6;linear;100;95,521 ± 1,831
MTCD-BSIF;5x5;6;0,6;linear;10;95,521 ± 1,831
MTCD-BSIF;5x5;5;0,2;rbf;100;95,521 ± 1,617
MTCD-BSIF;5x5;5;0,2;rbf;10;95,521 ± 1,617
MTCD-BSIF;5x5;9;0,8;linear;100;95,521 ± 1,562
MTCD-BSIF;5x5;9;0,8;linear;10;95,521 ± 1,562
MTCD-BSIF;5x5;9;N/A;linear;10;95,521 ± 1,562
MTCD-BSIF;5x5;9;N/A;linear;100;95,521 ± 1,562
MTCD-BSIF;5x5;9;0,6;linear;100;95,521 ± 1,562
MTCD-BSIF;5x5;9;0,6;linear;10;95,521 ± 1,562
MTCD-BSIF;5x5;9;0,4;linear;10;95,521 ± 1,604
MTCD-BSIF;5x5;9;0,4;linear;100;95,521 ± 1,604
MTCD-BSIF;7x7;12;N/A;poly;1;95,521 ± 1,491
MTCD-BSIF;15x15;7;0,2;poly;100;95,521 ± 1,491
MTCD-BSIF;17x17;8;0,8;sigmoid;100;95,521 ± 0,598
MTCD-BSIF;7x7;7;0,2;rbf;10;95,521 ± 0,994
MTCD-BSIF;7x7;7;0,2;rbf;100;95,521 ± 0,994
MTCD-BSIF;17x17;9;0,6;sigmoid;10;95,521 ± 0,758
MTCD-BSIF;17x17;11;0,8;poly;100;95,521 ± 1,849
MTCD-BSIF;15x15;10;0,8;poly;100;95,521 ± 2,332
MTCD-BSIF;5x5;6;N/A;rbf;10;95,469 ± 1,72
MTCD-BSIF;5x5;7;0,6;rbf;100;95,469 ± 1,682
MTCD-BSIF;5x5;7;0,6;rbf;10;95,469 ± 1,682
MTCD-BSIF;5x5;8;N/A;rbf;10;95,469 ± 1,854
MTCD-BSIF;7x7;8;0,2;linear;100;95,469 ± 0,825
MTCD-BSIF;7x7;8;0,2;linear;10;95,469 ± 0,825
MTCD-BSIF;17x17;7;0,2;poly;100;95,469 ± 1,106
MTCD-BSIF;17x17;6;0,4;poly;100;95,469 ± 1,218
MTCD-BSIF;17x17;12;0,6;sigmoid;10;95,469 ± 0,97
MTCD-BSIF;11x11;9;N/A;rbf;1;95,417 ± 1,822
MTCD-BSIF;9x9;12;0,2;rbf;10;95,417 ± 2,249
MTCD-BSIF;9x9;12;0,2;rbf;100;95,417 ± 2,249
MTCD-BSIF;5x5;6;0,8;linear;10;95,417 ± 1,822
MTCD-BSIF;5x5;6;0,8;linear;100;95,417 ± 1,822
MTCD-BSIF;5x5;6;N/A;linear;10;95,417 ± 1,822
MTCD-BSIF;5x5;6;N/A;linear;100;95,417 ± 1,822
MTCD-BSIF;7x7;11;N/A;rbf;10;95,417 ± 1,647
MTCD-BSIF;7x7;10;0,2;linear;10;95,417 ± 1,66
MTCD-BSIF;7x7;10;0,2;linear;100;95,417 ± 1,66
MTCD-BSIF;5x5;7;0,4;rbf;100;95,417 ± 1,932
MTCD-BSIF;5x5;7;0,4;rbf;10;95,417 ± 1,932
MTCD-BSIF;17x17;8;0,6;sigmoid;100;95,417 ± 0,571
MTCD-BSIF;15x15;7;0,4;sigmoid;10;95,417 ± 1,259
MTCD-BSIF;17x17;10;0,2;poly;10;95,417 ± 1,792
MTCD-BSIF;17x17;9;0,8;poly;100;95,417 ± 2,15
MTCD-BSIF;5x5;6;0,4;linear;10;95,365 ± 1,782
MTCD-BSIF;5x5;6;0,4;linear;100;95,365 ± 1,782
MTCD-BSIF;7x7;9;0,8;rbf;10;95,365 ± 1,86
MTCD-BSIF;7x7;9;0,8;rbf;100;95,365 ± 1,86
MTCD-BSIF;7x7;9;0,6;rbf;100;95,365 ± 1,86
MTCD-BSIF;7x7;9;0,6;rbf;10;95,365 ± 1,86
MTCD-BSIF;7x7;11;N/A;rbf;100;95,365 ± 1,623
MTCD-BSIF;5x5;5;0,2;linear;1;95,365 ± 1,431
MTCD-BSIF;9x9;5;0,2;rbf;1;95,365 ± 1,096
MTCD-BSIF;17x17;9;0,4;sigmoid;10;95,365 ± 0,97
MTCD-BSIF;17x17;12;0,4;poly;100;95,365 ± 2,536
MTCD-BSIF;17x17;8;0,2;poly;100;95,365 ± 1,209
MTCD-BSIF;17x17;6;0,6;poly;100;95,365 ± 1,116
MTCD-BSIF;5x5;6;0,4;linear;1;95,312 ± 1,924
MTCD-BSIF;5x5;6;N/A;rbf;100;95,312 ± 1,849
MTCD-BSIF;7x7;12;0,4;rbf;100;95,312 ± 2,054
MTCD-BSIF;7x7;12;0,4;rbf;10;95,312 ± 2,054
MTCD-BSIF;5x5;8;N/A;linear;1;95,312 ± 1,918
MTCD-BSIF;5x5;8;0,8;linear;1;95,312 ± 1,918
MTCD-BSIF;17x17;12;0,2;poly;100;95,312 ± 2,596
MTCD-BSIF;7x7;8;0,6;rbf;10;95,312 ± 1,354
MTCD-BSIF;7x7;8;0,6;rbf;100;95,312 ± 1,354
MTCD-BSIF;17x17;9;0,6;poly;100;95,312 ± 2,054
MTCD-BSIF;5x5;6;0,8;linear;1;95,26 ± 1,989
MTCD-BSIF;5x5;6;0,6;linear;1;95,26 ± 1,989
MTCD-BSIF;5x5;6;N/A;linear;1;95,26 ± 1,989
MTCD-BSIF;7x7;6;0,8;rbf;1;95,26 ± 2,241
MTCD-BSIF;5x5;6;0,2;linear;10;95,26 ± 1,656
MTCD-BSIF;17x17;10;0,4;sigmoid;1;95,26 ± 0,992
MTCD-BSIF;5x5;9;0,8;linear;1;95,26 ± 1,454
MTCD-BSIF;5x5;9;N/A;linear;1;95,26 ± 1,454
MTCD-BSIF;5x5;9;0,6;linear;1;95,26 ± 1,454
MTCD-BSIF;5x5;8;0,6;linear;1;95,26 ± 1,945
MTCD-BSIF;17x17;9;0,2;sigmoid;1;95,26 ± 0,475
MTCD-BSIF;7x7;8;0,8;rbf;100;95,26 ± 1,337
MTCD-BSIF;7x7;8;0,8;rbf;10;95,26 ± 1,337
MTCD-BSIF;15x15;7;0,2;sigmoid;1;95,26 ± 0,924
MTCD-BSIF;17x17;12;0,6;poly;100;95,26 ± 2,57
MTCD-BSIF;17x17;12;0,8;poly;100;95,26 ± 2,57
MTCD-BSIF;17x17;6;0,8;poly;100;95,26 ± 1,106
MTCD-BSIF;5x5;5;0,6;rbf;1;95,208 ± 1,712
MTCD-BSIF;5x5;5;0,8;rbf;1;95,208 ± 1,712
MTCD-BSIF;7x7;6;0,6;rbf;1;95,208 ± 2,277
MTCD-BSIF;5x5;6;0,2;linear;100;95,208 ± 1,699
MTCD-BSIF;7x7;9;0,4;rbf;10;95,208 ± 1,904
MTCD-BSIF;7x7;9;0,4;rbf;100;95,208 ± 1,904
MTCD-BSIF;5x5;9;0,4;linear;1;95,208 ± 1,374
MTCD-BSIF;5x5;8;0,4;linear;1;95,208 ± 2,062
MTCD-BSIF;7x7;8;0,4;rbf;10;95,208 ± 1,51
MTCD-BSIF;7x7;8;0,4;rbf;100;95,208 ± 1,51
MTCD-BSIF;17x17;8;0,4;sigmoid;100;95,208 ± 0,571
MTCD-BSIF;17x17;7;0,6;poly;100;95,208 ± 0,988
MTCD-BSIF;17x17;7;0,4;poly;100;95,208 ± 1,112
MTCD-BSIF;17x17;11;0,8;sigmoid;10;95,208 ± 1,421
MTCD-BSIF;9x9;6;0,4;rbf;1;95,156 ± 1,116
MTCD-BSIF;9x9;6;0,8;rbf;1;95,156 ± 1,253
MTCD-BSIF;5x5;6;0,6;rbf;100;95,156 ± 2,038
MTCD-BSIF;5x5;6;0,6;rbf;10;95,156 ± 2,038
MTCD-BSIF;9x9;7;0,2;rbf;1;95,156 ± 1,688
MTCD-BSIF;7x7;9;0,2;linear;10;95,156 ± 1,714
MTCD-BSIF;7x7;9;0,2;linear;100;95,156 ± 1,714
MTCD-BSIF;5x5;8;N/A;poly;1;95,156 ± 1,526
MTCD-BSIF;15x15;7;0,4;poly;100;95,156 ± 1,173
MTCD-BSIF;17x17;7;0,8;poly;100;95,156 ± 1,035
MTCD-BSIF;11x11;12;0,2;rbf;1;95,104 ± 1,165
MTCD-BSIF;9x9;6;0,6;rbf;1;95,104 ± 1,272
MTCD-BSIF;5x5;5;0,4;rbf;1;95,104 ± 1,617
MTCD-BSIF;7x7;6;0,4;rbf;1;95,104 ± 2,378
MTCD-BSIF;5x5;6;0,8;rbf;10;95,104 ± 2,086
MTCD-BSIF;5x5;6;0,8;rbf;100;95,104 ± 2,086
MTCD-BSIF;5x5;9;N/A;poly;100;95,104 ± 1,201
MTCD-BSIF;5x5;9;N/A;poly;10;95,104 ± 1,201
MTCD-BSIF;7x7;12;0,6;rbf;100;95,104 ± 2,232
MTCD-BSIF;7x7;12;0,6;rbf;10;95,104 ± 2,232
MTCD-BSIF;7x7;10;0,6;rbf;10;95,104 ± 1,708
MTCD-BSIF;7x7;10;0,6;rbf;100;95,104 ± 1,708
MTCD-BSIF;17x17;11;0,6;sigmoid;10;95,104 ± 1,506
MTCD-BSIF;15x15;9;0,4;poly;100;95,104 ± 2,173
MTCD-BSIF;15x15;9;0,8;poly;100;95,104 ± 2,028
MTCD-BSIF;5x5;6;0,4;rbf;10;95,052 ± 1,934
MTCD-BSIF;5x5;6;0,4;rbf;100;95,052 ± 1,934
MTCD-BSIF;7x7;12;0,8;rbf;10;95,052 ± 2,221
MTCD-BSIF;7x7;12;0,8;rbf;100;95,052 ± 2,221
MTCD-BSIF;7x7;10;0,8;rbf;10;95,052 ± 1,788
MTCD-BSIF;7x7;10;0,8;rbf;100;95,052 ± 1,788
MTCD-BSIF;7x7;8;0,2;linear;1;95,052 ± 0,97
MTCD-BSIF;15x15;7;0,6;poly;100;95,052 ± 1,27
MTCD-BSIF;15x15;9;0,6;poly;100;95,052 ± 2,106
MTCD-BSIF;17x17;12;0,4;sigmoid;10;95,052 ± 0,888
MTCD-BSIF;7x7;12;0,2;linear;1;95 ± 1,488
MTCD-BSIF;7x7;10;0,2;linear;1;95 ± 1,634
MTCD-BSIF;17x17;8;0,2;sigmoid;10;95 ± 1,083
MTCD-BSIF;5x5;9;0,2;linear;10;95 ± 1,284
MTCD-BSIF;17x17;8;0,4;poly;100;95 ± 1,01
MTCD-BSIF;5x5;6;N/A;poly;1;94,948 ± 1,928
MTCD-BSIF;5x5;6;N/A;poly;100;94,948 ± 1,967
MTCD-BSIF;5x5;6;N/A;poly;10;94,948 ± 1,967
MTCD-BSIF;5x5;9;N/A;poly;1;94,948 ± 1,126
MTCD-BSIF;7x7;12;0,2;linear;10;94,948 ± 1,163
MTCD-BSIF;7x7;12;0,2;linear;100;94,948 ± 1,163
MTCD-BSIF;5x5;8;0,2;linear;1;94,948 ± 1,877
MTCD-BSIF;5x5;9;0,2;linear;100;94,948 ± 1,287
MTCD-BSIF;7x7;10;0,4;rbf;100;94,948 ± 1,818
MTCD-BSIF;7x7;10;0,4;rbf;10;94,948 ± 1,818
MTCD-BSIF;15x15;7;0,8;poly;100;94,948 ± 1,262
MTCD-BSIF;17x17;10;0,4;poly;10;94,948 ± 1,889
MTCD-BSIF;17x17;8;0,6;poly;100;94,948 ± 0,888
MTCD-BSIF;5x5;7;0,2;linear;1;94,896 ± 1,946
MTCD-BSIF;7x7;9;0,2;linear;1;94,896 ± 1,866
MTCD-BSIF;17x17;5;0,2;poly;100;94,896 ± 1,477
MTCD-BSIF;17x17;5;0,4;poly;100;94,896 ± 1,549
MTCD-BSIF;17x17;8;0,8;poly;100;94,896 ± 0,914
MTCD-BSIF;11x11;11;N/A;rbf;1;94,844 ± 1,848
MTCD-BSIF;17x17;10;0,8;poly;10;94,844 ± 1,776
MTCD-BSIF;17x17;10;0,6;poly;10;94,844 ± 1,818
MTCD-BSIF;7x7;11;N/A;poly;100;94,792 ± 1,627
MTCD-BSIF;7x7;11;N/A;poly;10;94,792 ± 1,627
MTCD-BSIF;7x7;11;N/A;poly;1;94,792 ± 1,68
MTCD-BSIF;9x9;11;0,8;rbf;1;94,74 ± 1,877
MTCD-BSIF;9x9;11;0,6;rbf;1;94,74 ± 1,877
MTCD-BSIF;9x9;11;0,4;rbf;1;94,74 ± 1,794
MTCD-BSIF;7x7;12;0,2;rbf;100;94,74 ± 2,064
MTCD-BSIF;7x7;12;0,2;rbf;10;94,74 ± 2,064
MTCD-BSIF;17x17;9;0,2;poly;10;94,74 ± 2,317
MTCD-BSIF;15x15;10;0,4;poly;10;94,74 ± 2,177
MTCD-BSIF;15x15;10;0,2;poly;10;94,74 ± 2,07
MTCD-BSIF;5x5;6;0,2;linear;1;94,688 ± 2,07
MTCD-BSIF;7x7;11;0,2;linear;10;94,688 ± 2,147
MTCD-BSIF;7x7;11;0,2;linear;100;94,688 ± 2,147
MTCD-BSIF;5x5;8;0,4;rbf;10;94,688 ± 1,491
MTCD-BSIF;5x5;8;0,4;rbf;100;94,688 ± 1,491
MTCD-BSIF;5x5;8;0,8;rbf;10;94,688 ± 1,447
MTCD-BSIF;5x5;8;0,8;rbf;100;94,688 ± 1,447
MTCD-BSIF;17x17;12;0,4;poly;10;94,688 ± 2,405
MTCD-BSIF;15x15;10;0,6;poly;10;94,688 ± 2,054
MTCD-BSIF;17x17;11;0,4;sigmoid;10;94,688 ± 1,562
MTCD-BSIF;15x15;10;0,8;poly;10;94,688 ± 2,023
MTCD-BSIF;5x5;6;0,2;rbf;10;94,635 ± 2,033
MTCD-BSIF;9x9;8;0,2;rbf;1;94,635 ± 2,038
MTCD-BSIF;7x7;11;0,8;rbf;10;94,635 ± 1,491
MTCD-BSIF;7x7;11;0,8;rbf;100;94,635 ± 1,491
MTCD-BSIF;5x5;10;0,2;linear;10;94,635 ± 1,312
MTCD-BSIF;5x5;10;0,2;linear;100;94,635 ± 1,312
MTCD-BSIF;5x5;9;0,2;linear;1;94,635 ± 1,145
MTCD-BSIF;5x5;8;0,6;rbf;10;94,635 ± 1,469
MTCD-BSIF;5x5;8;0,6;rbf;100;94,635 ± 1,469
MTCD-BSIF;5x5;8;0,2;rbf;100;94,635 ± 1,353
MTCD-BSIF;5x5;9;N/A;rbf;100;94,635 ± 0,97
MTCD-BSIF;17x17;5;0,6;poly;100;94,635 ± 1,476
MTCD-BSIF;13x13;12;N/A;rbf;1;94,583 ± 1,495
MTCD-BSIF;5x5;6;0,2;rbf;100;94,583 ± 2,089
MTCD-BSIF;7x7;11;0,6;rbf;10;94,583 ± 1,48
MTCD-BSIF;7x7;11;0,6;rbf;100;94,583 ± 1,48
MTCD-BSIF;17x17;9;0,8;sigmoid;100;94,583 ± 1,405
MTCD-BSIF;17x17;12;0,2;poly;10;94,583 ± 2,556
MTCD-BSIF;17x17;12;0,6;poly;10;94,583 ± 2,352
MTCD-BSIF;17x17;12;0,8;poly;10;94,583 ± 2,229
MTCD-BSIF;15x15;7;0,2;poly;10;94,583 ± 2,119
MTCD-BSIF;17x17;5;0,8;poly;100;94,583 ± 1,552
MTCD-BSIF;5x5;10;0,4;linear;100;94,531 ± 1,2
MTCD-BSIF;5x5;10;0,4;linear;10;94,531 ± 1,2
MTCD-BSIF;5x5;10;0,6;linear;100;94,531 ± 1,321
MTCD-BSIF;5x5;10;0,8;linear;10;94,531 ± 1,321
MTCD-BSIF;5x5;10;0,8;linear;100;94,531 ± 1,321
MTCD-BSIF;5x5;10;0,6;linear;10;94,531 ± 1,321
MTCD-BSIF;5x5;10;N/A;linear;10;94,531 ± 1,321
MTCD-BSIF;5x5;10;N/A;linear;100;94,531 ± 1,321
MTCD-BSIF;17x17;10;0,8;sigmoid;10;94,531 ± 1,116
MTCD-BSIF;17x17;12;0,2;sigmoid;1;94,531 ± 1,154
MTCD-BSIF;15x15;7;0,4;poly;10;94,531 ± 1,519
MTCD-BSIF;17x17;9;0,4;poly;10;94,531 ± 2,44
MTCD-BSIF;15x15;9;0,2;poly;10;94,531 ± 1,871
MTCD-BSIF;13x13;8;N/A;rbf;1;94,479 ± 1,37
MTCD-BSIF;5x5;9;N/A;rbf;10;94,479 ± 1,078
MTCD-BSIF;5x5;7;0,2;rbf;10;94,479 ± 1,708
MTCD-BSIF;5x5;7;0,2;rbf;100;94,479 ± 1,708
MTCD-BSIF;15x15;5;0,8;sigmoid;10;94,479 ± 1,088
MTCD-BSIF;5x5;8;0,2;rbf;10;94,479 ± 1,542
MTCD-BSIF;17x17;10;0,6;sigmoid;10;94,479 ± 1,127
MTCD-BSIF;17x17;9;0,6;poly;10;94,479 ± 2,511
MTCD-BSIF;17x17;12;0,8;sigmoid;100;94,479 ± 0,598
MTCD-BSIF;7x7;11;0,4;rbf;100;94,427 ± 1,476
MTCD-BSIF;7x7;11;0,4;rbf;10;94,427 ± 1,476
MTCD-BSIF;17x17;6;0,2;sigmoid;100;94,427 ± 0,901
MTCD-BSIF;17x17;9;0,8;poly;10;94,427 ± 2,51
MTCD-BSIF;15x15;5;0,6;sigmoid;10;94,375 ± 1,224
MTCD-BSIF;17x17;11;0,4;poly;10;94,375 ± 1,846
MTCD-BSIF;17x17;11;0,6;poly;10;94,375 ± 1,965
MTCD-BSIF;15x15;7;0,6;poly;10;94,375 ± 1,566
MTCD-BSIF;11x11;7;N/A;rbf;1;94,323 ± 1,708
MTCD-BSIF;5x5;10;0,2;linear;1;94,323 ± 1,245
MTCD-BSIF;15x15;6;0,8;sigmoid;10;94,323 ± 0,924
MTCD-BSIF;17x17;10;0,4;sigmoid;10;94,323 ± 1,182
MTCD-BSIF;17x17;9;0,6;sigmoid;100;94,323 ± 1,218
MTCD-BSIF;15x15;5;0,2;poly;100;94,323 ± 1,86
MTCD-BSIF;17x17;11;0,2;poly;10;94,323 ± 2,011
MTCD-BSIF;15x15;7;0,8;poly;10;94,323 ± 1,582
MTCD-BSIF;17x17;6;0,4;poly;10;94,323 ± 1,304
MTCD-BSIF;17x17;6;0,2;poly;10;94,323 ± 1,329
MTCD-BSIF;17x17;12;0,6;sigmoid;100;94,323 ± 0,727
MTCD-BSIF;9x9;12;0,8;rbf;1;94,271 ± 2,147
MTCD-BSIF;5x5;10;0,4;linear;1;94,271 ± 1,165
MTCD-BSIF;5x5;10;N/A;linear;1;94,271 ± 1,288
MTCD-BSIF;5x5;10;0,8;linear;1;94,271 ± 1,288
MTCD-BSIF;7x7;11;0,2;linear;1;94,271 ± 2,322
MTCD-BSIF;9x9;12;0,6;rbf;1;94,219 ± 2,116
MTCD-BSIF;9x9;12;0,4;rbf;1;94,219 ± 2
MTCD-BSIF;5x5;10;0,6;linear;1;94,219 ± 1,337
MTCD-BSIF;17x17;10;0,2;sigmoid;1;94,219 ± 0,825
MTCD-BSIF;17x17;7;0,2;poly;10;94,219 ± 0,924
MTCD-BSIF;17x17;9;0,2;sigmoid;10;94,219 ± 0,825
MTCD-BSIF;17x17;9;0,4;sigmoid;100;94,219 ± 1,416
MTCD-BSIF;17x17;11;0,8;poly;10;94,219 ± 1,752
MTCD-BSIF;15x15;8;0,2;poly;100;94,219 ± 1,951
MTCD-BSIF;15x15;8;0,4;poly;100;94,219 ± 2,221
MTCD-BSIF;5x5;11;0,4;linear;100;94,167 ± 2,258
MTCD-BSIF;5x5;11;0,4;linear;10;94,167 ± 2,258
MTCD-BSIF;7x7;10;0,2;rbf;100;94,167 ± 1,834
MTCD-BSIF;7x7;10;0,2;rbf;10;94,167 ± 1,834
MTCD-BSIF;15x15;6;0,6;sigmoid;10;94,167 ± 0,92
MTCD-BSIF;17x17;6;0,6;poly;10;94,167 ± 1,062
MTCD-BSIF;15x15;9;0,4;poly;10;94,167 ± 2,041
MTCD-BSIF;5x5;11;N/A;linear;1;94,115 ± 2,147
MTCD-BSIF;5x5;11;0,6;linear;1;94,115 ± 2,147
MTCD-BSIF;5x5;11;0,8;linear;1;94,115 ± 2,147
MTCD-BSIF;5x5;11;N/A;linear;100;94,115 ± 2,317
MTCD-BSIF;5x5;11;N/A;linear;10;94,115 ± 2,317
MTCD-BSIF;5x5;11;0,8;linear;100;94,115 ± 2,317
MTCD-BSIF;5x5;11;0,8;linear;10;94,115 ± 2,317
MTCD-BSIF;5x5;5;0,2;rbf;1;94,115 ± 1,519
MTCD-BSIF;5x5;10;N/A;poly;10;94,115 ± 0,936
MTCD-BSIF;5x5;10;N/A;poly;100;94,115 ± 0,936
MTCD-BSIF;7x7;8;0,2;rbf;100;94,115 ± 1,126
MTCD-BSIF;7x7;8;0,2;rbf;10;94,115 ± 1,126
MTCD-BSIF;17x17;11;0,2;sigmoid;1;94,115 ± 1,483
MTCD-BSIF;17x17;6;0,8;poly;10;94,115 ± 1,106
MTCD-BSIF;15x15;9;0,8;poly;10;94,115 ± 1,842
MTCD-BSIF;15x15;9;0,6;poly;10;94,115 ± 1,842
MTCD-BSIF;5x5;11;0,6;linear;100;94,062 ± 2,35
MTCD-BSIF;5x5;11;0,6;linear;10;94,062 ± 2,35
MTCD-BSIF;7x7;9;0,2;rbf;100;94,062 ± 1,866
MTCD-BSIF;7x7;9;0,2;rbf;10;94,062 ± 1,866
MTCD-BSIF;17x17;7;0,6;poly;10;94,062 ± 1,036
MTCD-BSIF;15x15;8;0,6;poly;100;94,062 ± 1,957
MTCD-BSIF;5x5;11;0,4;linear;1;94,01 ± 2,25
MTCD-BSIF;5x5;10;N/A;poly;1;94,01 ± 0,864
MTCD-BSIF;17x17;7;0,4;poly;10;94,01 ± 1,135
MTCD-BSIF;17x17;7;0,8;poly;10;94,01 ± 1,003
MTCD-BSIF;17x17;12;0,4;sigmoid;100;94,01 ± 0,518
MTCD-BSIF;15x15;6;0,4;poly;100;94,01 ± 1,776
MTCD-BSIF;3x3;5;N/A;poly;100;93,958 ± 1,031
MTCD-BSIF;3x3;5;N/A;poly;10;93,958 ± 1,031
MTCD-BSIF;15x15;5;0,2;sigmoid;1;93,958 ± 0,39
MTCD-BSIF;5x5;10;N/A;rbf;100;93,958 ± 1,112
MTCD-BSIF;15x15;5;0,4;sigmoid;10;93,958 ± 1,233
MTCD-BSIF;13x13;10;0,4;poly;100;93,958 ± 2,315
MTCD-BSIF;13x13;10;0,2;poly;100;93,958 ± 2,258
MTCD-BSIF;15x15;8;0,8;poly;100;93,958 ± 2,052
MTCD-BSIF;3x3;5;N/A;linear;10;93,906 ± 1,408
MTCD-BSIF;3x3;5;N/A;linear;100;93,906 ± 1,408
MTCD-BSIF;3x3;5;0,8;linear;100;93,906 ± 1,408
MTCD-BSIF;3x3;5;0,8;linear;10;93,906 ± 1,408
MTCD-BSIF;7x7;6;0,2;rbf;1;93,906 ± 2,409
MTCD-BSIF;3x3;5;N/A;rbf;100;93,906 ± 0,888
MTCD-BSIF;5x5;10;N/A;rbf;10;93,906 ± 1,066
MTCD-BSIF;15x15;6;0,2;poly;100;93,906 ± 2,09
MTCD-BSIF;3x3;5;0,6;linear;10;93,854 ± 1,417
MTCD-BSIF;3x3;5;0,6;linear;100;93,854 ± 1,417
MTCD-BSIF;11x11;8;N/A;rbf;1;93,854 ± 1,117
MTCD-BSIF;17x17;8;0,2;poly;10;93,854 ± 1,192
MTCD-BSIF;15x15;6;0,6;poly;100;93,854 ± 1,759
MTCD-BSIF;3x3;5;N/A;rbf;10;93,802 ± 0,864
MTCD-BSIF;7x7;11;0,2;rbf;100;93,802 ± 1,889
MTCD-BSIF;7x7;11;0,2;rbf;10;93,802 ± 1,889
MTCD-BSIF;15x15;5;0,4;poly;100;93,802 ± 2,064
